lang	spkr	gender	F1 avg	F2 avg
dutch	01289	male	501.0148371561772	1565.6013428438227
dutch	01291	male	552.4696189054727	1460.0067756218905
dutch	01294	other	471.97547163120566	1486.9070338652482
dutch	01295	male	415.5887976190476	1469.7361476190476
dutch	01296	male	476.8705612903226	1562.6895838709677
dutch	01298	male	572.896061928934	1665.4496756345177
dutch	01303	male	424.220229476584	1562.3664495867768
dutch	01305	female	524.2273498288844	1589.995524252795
dutch	01306	male	506.6601489637306	1588.4550903713298
dutch	01307	male	526.4908979550103	1544.4431623721882
dutch	01308	male	708.4457894433781	1504.2114450415868
dutch	01310	male	566.776128164794	1664.463885093633
dutch	01314	male	489.50017661313046	1621.5390026204564
punjabi	00001	male	532.2214864129851	1634.987407846931
punjabi	00003	male	489.47853986928106	1465.9121431372548
punjabi	00005	male	1002.7663956349206	1885.9326688492063
punjabi	00013	male	484.8022937728938	1370.5773336996338
punjabi	00014	male	555.7839953881629	1657.4647558288495
punjabi	00015	male	487.3972911838791	1523.2414030646516
punjabi	00016	male	527.0620807064645	1605.5469606759318
punjabi	00019	male	549.4346883468835	1663.0430139566395
hindi	00000	male	519.2545563492064	1752.9470613756614
hindi	00001	male	397.6685768627451	1668.9891490196078
hindi	00003	male	549.8564665591398	1658.3019423655915
hindi	00005	male	513.3396730496454	1760.4473780141843
hindi	00008	male	444.2139094724221	1509.408406115108
hindi	00009	male	482.44300817610065	1520.7336163522014
hindi	00010	male	405.62461286549706	1800.2188760233919
hindi	00015	male	480.6077612244898	1528.7229462585035
hindi	00017	male	515.8054147208122	1656.9571233502538
hindi	00018	male	541.5277629333333	1491.9238618666666
hindi	00019	male	535.7235998165979	1646.2255663915635
hindi	00020	male	583.4470857142857	1621.3591342857144
hindi	00021	male	515.6561257713248	1467.38273045977
hindi	00022	female	616.5934842592593	1802.1317914609053
hindi	00025	male	520.3953165137615	1552.4089703363913
hindi	00032	male	422.00561433891994	1639.6754239292366
hindi	00033	female	512.5179217391304	1729.0866065217392
hindi	00037	male	565.9846546410608	1766.963133939186
hindi	00043	male	484.36544623655914	1553.6025071684587
hindi	00047	male	492.4233792792793	1706.0932675675676
hindi	00050	male	511.05253111581646	1655.831108854668
hindi	00051	male	520.376892063492	1435.3517365079365
hindi	00052	male	454.4067861788618	1769.526494308943
hindi	00053	male	489.3848111979167	1590.80152890625
hindi	00058	male	514.079781884058	1439.5980373188406
hindi	00064	male	502.98536558641973	1656.3329908950618
hindi	00066	female	623.8718125603865	1871.434372463768
hindi	00069	male	496.2752656330749	1656.126172868217
hindi	00070	male	553.3395842105264	1501.8145882205513
hindi	00071	male	573.1788614315221	1642.5006514775978
hindi	00075	male	509.6654499449945	1692.0727246424642
hindi	00078	male	449.66214583333334	1611.1975215277778
hindi	00080	female	572.1681527027027	1798.571770382883
hindi	00087	male	524.8001702811245	1587.3520582329318
hindi	00090	male	483.8327465875371	1682.9491547972304
hindi	00091	male	432.19183076923076	1663.1253871794872
hindi	00093	female	683.7077664268585	1641.1946081534772
hindi	00096	male	561.8312327697263	1643.2840383252817
hindi	00101	male	514.2224665356541	1654.0088277372263
hindi	00102	male	478.2375148148148	1628.2052968372868
hindi	00109	male	548.0711125	1623.1159177083334
hindi	00113	female	611.0802119308202	1845.5795558573166
hindi	00119	male	491.42251353846154	1631.3072071794872
hindi	00120	male	554.5722973932335	1600.604316028841
hindi	00121	male	524.3509171296296	1541.6249286265431
hindi	00122	male	551.685014541387	1642.6028279642057
hindi	00123	male	607.5844590909091	1478.4167424242423
hindi	00126	male	602.2407798913043	1694.2741623188406
hindi	00127	male	456.8986982587065	1529.379993034826
hindi	00128	male	543.9722648281374	1684.9866922994938
hindi	00129	male	480.65990313024037	1641.3977346376003
hindi	00130	male	528.5248466666667	1732.1022103783785
hindi	00131	male	490.84351440750214	1617.1088861040068
hindi	00134	male	415.2068518018018	1618.5047
hindi	00135	male	549.5157342592593	1563.4214842592592
hindi	00137	male	457.7883471264368	1544.1040557471265
hindi	00139	male	520.7681965408805	1606.105833018868
hindi	00141	male	552.8076048513302	1666.484877230047
hindi	00142	male	513.5846718390804	1561.5884399425288
hindi	00143	male	468.20554635568516	1535.352691739553
hindi	00144	female	584.2755366361789	1760.5047670223578
hindi	00145	male	410.7457569892473	1605.3413078853046
hindi	00146	male	549.6025772416253	1696.0236832700975
hindi	00147	male	542.5844649717515	1558.6483949152541
hindi	00150	male	565.3636583668006	1640.9498493975905
hindi	00154	male	514.8676836879432	1695.4209971631205
hindi	00156	female	563.9663042372881	1789.2664381355933
hindi	00157	male	439.07665742971886	1786.5458714859437
hindi	00158	male	438.18009166666667	1714.9423348958333
hindi	00161	male	462.2940860670194	1677.0248677248678
hindi	00165	male	498.51466894586895	1633.5477977207977
hindi	00166	male	585.9303561463047	1700.7380122171946
uyghur	00014	male	615.142272005772	1516.2229085858585
uyghur	00016	female	588.4434565543071	1672.7609426966292
uyghur	00021	female	557.632282881072	1794.3845548073703
uyghur	00023	female	509.01455489266795	1821.666041511012
uyghur	00027	male	529.7366515153158	1517.4544130026204
uyghur	00042	male	583.223718607517	1650.0468939926063
uyghur	00072	female	602.5351499757791	1929.1745403520104
uyghur	00074	female	579.2093146417445	1522.1826289719627
uyghur	00075	male	633.3392816710248	1700.03337937679
uyghur	00077	male	568.2159419159104	1490.5030638958992
uyghur	00080	male	540.150070212766	1696.7136872340425
uyghur	00088	female	593.8825451447245	1772.5138042483661
uyghur	00089	female	598.8285687509945	1780.42704867144
uyghur	00092	male	590.8266829291044	1535.4223572761193
uyghur	00097	male	554.1009144068724	1649.6899788657256
uyghur	00105	female	657.5362779431664	1829.2311450608931
uyghur	00107	male	549.1406135095922	1582.9349395991187
uyghur	00112	male	564.9341021604938	1510.5988056412893
uyghur	00113	male	626.0637903041397	1608.7285273436748
uyghur	00118	female	636.9352581583794	1840.8534654880295
uyghur	00120	female	570.7565163098346	1611.4090816884247
uyghur	00121	male	553.4363109009149	1580.252829828914
uyghur	00127	male	537.1028483689205	1575.322528202847
uyghur	00128	female	619.3966200775278	1744.0970862478716
uyghur	00131	male	506.6703685481282	1590.526838496115
uyghur	00136	female	615.0914357058126	1792.073434400949
uyghur	00137	other	545.6709808927382	1564.9431387830334
uyghur	00139	male	575.9678806060606	1530.2832254545453
uyghur	00149	female	559.7268179478012	1674.728972422834
uyghur	00155	male	567.5867957535854	1600.4059666003163
uyghur	00157	male	613.5978580526482	1646.766637627656
uyghur	00181	female	610.4860137254902	1681.8135883205457
uyghur	00184	male	485.6888736068376	1584.9652137435896
uyghur	00190	male	538.1857205588823	1525.7567489021956
uyghur	00191	male	570.0464950956938	1551.7670170520998
uyghur	00192	male	648.5639198645262	1634.495642644178
uyghur	00203	male	609.1366881944444	1616.4508904166667
uyghur	00208	male	492.6374892156863	1443.052687990196
uyghur	00220	male	540.2122072112406	1481.305007960241
uyghur	00222	male	470.5369054263566	1510.9754708527132
uyghur	00228	male	609.60667	1634.049545
uyghur	00235	male	586.0054150248186	1716.7046053455517
uyghur	00239	male	537.841602283105	1543.057520644076
uyghur	00245	female	653.0396823443224	1784.7974976556777
uyghur	00253	male	434.05595105042016	1655.2914823616948
uyghur	00259	female	621.4827839814328	1679.8558896041338
uyghur	00260	female	595.6613607318161	1817.8480102632752
uyghur	00267	female	639.4906553426549	1643.7881552908682
uyghur	00269	female	583.3603808235022	1794.5522212583853
uyghur	00270	male	485.2216238251366	1520.5783389617486
uyghur	00279	male	533.2682539522156	1555.1251952005052
uzbek	00000	male	516.2261175084175	1407.3912676767677
uzbek	00001	female	642.0352375582991	1842.431148792867
uzbek	00003	male	539.8310165137615	1639.6000241590214
hausa	00004	male	494.96386975308644	1530.9099157407406
hausa	00005	male	551.5400488479263	1573.2431457757295
hausa	00006	male	565.0477924546323	1499.8573594078318
hausa	00007	female	676.9647956660083	1598.9902824101068
hausa	00008	female	633.4250879472693	1837.0289965473949
hausa	00012	male	470.59652463768117	1796.3288768115942
kazakh	00004	male	590.0385528822055	1616.2607333333333
kazakh	00013	male	524.6411948717948	1491.5414100591715
kazakh	00014	female	575.2766662745098	1762.4450721568628
kazakh	00015	male	556.5806448116987	1533.808967207532
kazakh	00030	female	570.8637700483092	1550.9240962560386
kazakh	00034	male	604.5375874734607	1619.1242401273885
kazakh	00038	male	565.2271587710604	1314.2532279484637
kazakh	00042	male	553.8956093434343	1436.1958868686868
kazakh	00046	male	523.6455803921568	1656.8280660784314
kazakh	00052	male	595.5385127853881	1427.4406589041096
kazakh	00056	male	500.6698225672878	1530.1312316770186
maltese	00000	male	480.87816815258697	1626.279801646692
maltese	00001	male	463.28979533941236	1636.197515704154
maltese	00002	male	542.1942185815603	1664.023119432624
maltese	00003	female	541.4178127659575	1587.541395035461
maltese	00005	male	745.4341641221374	1673.6208229007634
maltese	00007	male	669.6636876777251	1765.1582509873617
maltese	00010	female	517.1501087831534	1716.5018574325825
maltese	00012	male	462.553059375	1533.2752348958334
maltese	00013	male	505.8835491926565	1583.3510388630834
maltese	00014	male	533.609737959302	1518.8915695213243
maltese	00017	female	568.1258316326531	1766.4091426870748
maltese	00021	male	509.607875249501	1768.0742397205588
maltese	00024	female	623.376180798274	1490.329244768069
maltese	00028	female	607.8551290849673	1691.862079738562
maltese	00029	female	517.0572951865223	1702.9962308062575
maltese	00032	male	503.8947381578947	1693.6561407894737
maltese	00035	female	607.6323631436314	1948.671435399729
maltese	00036	male	563.2736839944329	1738.4517206680584
maltese	00038	female	630.6773056451613	1824.7606873655914
maltese	00039	male	582.0290672316385	1710.4893276836158
maltese	00040	female	529.759419122807	1724.276734385965
maltese	00042	male	684.1811909090909	1802.0758484848484
maltese	00043	male	438.77863502109705	1531.4328607594937
maltese	00045	female	570.6085220125786	1968.199861215933
maltese	00046	male	600.0538182454095	1816.2920329932965
maltese	00048	female	528.4252963191991	1761.5573822850413
maltese	00049	male	500.39249164856386	1643.395563094376
maltese	00051	female	527.8134884057971	1759.34398647343
maltese	00052	female	526.2695792880259	1763.0522022653722
maltese	00055	female	490.7026051282051	1790.415267094017
maltese	00060	male	618.866055216285	1496.831137913486
maltese	00061	female	619.8217057134895	1879.1308917781494
maltese	00063	male	1173.4691455555555	2115.103198888889
maltese	00066	female	606.1324338504936	1787.2925161024918
maltese	00067	female	590.3318653890825	1749.5505855981417
maltese	00078	male	522.6920835470086	1534.4709773504273
maltese	00080	male	643.5266275207592	1788.5760131672598
maltese	00081	male	448.4978846801347	1672.99967996633
maltese	00082	male	526.2850893640351	1671.875108004386
maltese	00085	male	556.798749937578	1487.4933470661672
maltese	00091	female	560.1321979166667	1781.8310604166666
maltese	00093	male	451.1752752408478	1475.0133942196533
maltese	00094	male	514.7742612794613	1573.2696814814815
maltese	00095	male	503.3591613425926	1654.3869770833332
maltese	00096	male	482.07559124293783	1532.2177757062148
maltese	00098	male	528.9664717755072	1714.3404305345773
maltese	00101	female	565.9359777777778	1943.3384074074074
maltese	00104	male	498.47553693181817	1601.558897159091
maltese	00105	female	582.4757916426513	1531.6620193083575
maltese	00107	other	609.1266728694715	1853.8231015911542
maltese	00109	male	503.1794730711044	1569.9665102874433
maltese	00111	male	599.0060381802721	1609.4539789965986
maltese	00113	female	467.84406218323585	1572.6594427875243
maltese	00114	male	541.3406662004662	1569.2001062513245
maltese	00115	male	586.6342073279714	1683.8710234137623
maltese	00117	male	479.560205734767	1466.5541157706093
maltese	00119	female	542.3434004424779	1683.3104148967552
maltese	00122	male	489.87178192934783	1580.4804605072463
maltese	00124	female	535.5257810185185	1819.6035912037037
maltese	00128	male	739.1031476190476	1806.5161023809524
maltese	00130	female	541.5950263851653	1769.6722625781947
maltese	00132	female	572.9549779166666	1854.8310391666666
maltese	00135	female	494.3816179386823	1765.294310502283
maltese	00138	other	528.467376839008	1744.766295796553
maltese	00139	female	579.5780862200436	1835.9804593681918
maltese	00142	male	498.06225278076784	1463.6801709364909
maltese	00147	male	521.1754863636363	1579.000581818182
maltese	00148	female	641.1972033807267	1902.2624437598736
kyrgyz	00000	female	527.4055419981975	1417.930810557487
kyrgyz	00006	female	557.1914768044728	1596.5567961650524
kyrgyz	00007	female	616.8458773809524	1773.06878125
kyrgyz	00008	male	513.913802811245	1523.373283935743
kyrgyz	00009	male	453.39208090629626	1442.6431701203082
kyrgyz	00013	male	654.5502638888889	1737.0347855555556
kyrgyz	00018	male	481.04542612612613	1530.3973744744744
kyrgyz	00019	male	500.69543922077924	1464.9877656709957
kyrgyz	00021	female	580.9568396905343	1654.1594883517662
kyrgyz	00022	female	700.713814529534	1590.7774296230336
kyrgyz	00025	male	458.91176375	1448.3354895833334
kyrgyz	00027	male	507.831181539933	1464.9530568388332
kyrgyz	00028	female	570.4902446285481	1613.7033727647245
kyrgyz	00030	male	529.2784258294176	1560.3192686316388
kyrgyz	00031	male	533.1985090614887	1608.0656166666668
kyrgyz	00034	female	592.1079	1491.900013888889
kyrgyz	00038	male	461.7076992013451	1672.7995180748214
kyrgyz	00040	female	545.8836636924059	1615.2595352699184
kyrgyz	00041	female	566.6137848101266	1674.4068099156118
kyrgyz	00042	male	603.9446027777777	1603.1357407407406
kyrgyz	00044	male	507.0492571765522	1466.7069337044745
kyrgyz	00048	male	493.56939478672984	1451.727154028436
kyrgyz	00049	male	519.8998560075004	1429.6242493004472
kyrgyz	00050	male	478.5443762752076	1593.025268446026
kyrgyz	00051	female	471.4456611638204	1484.0411442757747
kyrgyz	00052	male	410.76412564102566	1416.0186153846155
kyrgyz	00053	male	511.3244181605669	1510.645112422383
kyrgyz	00056	male	499.58181379310344	1381.7987701149425
kyrgyz	00057	female	536.5078575840146	1504.4550514078112
kyrgyz	00058	male	471.6160813540261	1520.6835765781975
kyrgyz	00059	female	546.4238962441315	1630.3842539906104
kyrgyz	00062	male	636.1089347960565	1389.9363528771185
kyrgyz	00063	female	516.5775348746284	1526.1177106727414
kyrgyz	00065	male	587.1011163811241	1642.2231321122633
kyrgyz	00066	male	484.9959914784206	1517.3355731496786
kyrgyz	00067	male	507.8851256694971	1567.081035717396
kyrgyz	00068	male	527.75937039801	1421.0397978855722
kyrgyz	00070	male	521.2101475728156	1647.1057792880258
kyrgyz	00074	male	505.3528158402204	1428.2628774793388
kyrgyz	00075	male	511.3014673965937	1386.1024559610705
kyrgyz	00076	male	471.0867118609407	1569.7576001022494
kyrgyz	00080	female	383.84357708333334	1832.54178125
kyrgyz	00081	male	506.9169430864289	1414.6406492516555
kyrgyz	00083	female	514.1366796038333	1545.8013933692287
kyrgyz	00085	male	472.77305973345483	1448.0736957436307
kyrgyz	00088	male	446.7831303030303	1301.455503030303
kyrgyz	00089	male	515.1359492388675	1497.4262060321525
kyrgyz	00093	male	512.8659206627219	1444.8541344930966
kyrgyz	00094	male	497.84661986319924	1526.202557679805
kyrgyz	00095	female	483.39608873832066	1595.1333662397128
kyrgyz	00096	male	612.8941875689223	1517.8637076441103
kyrgyz	00097	male	578.8295056818182	1338.3329613636363
kyrgyz	00099	male	440.71230833333334	1481.3069083333335
kyrgyz	00101	female	566.9910473913044	1518.435272173913
kyrgyz	00104	female	494.21510160388465	1576.2451502746715
kyrgyz	00105	male	514.8132548352243	1623.706729875743
kyrgyz	00106	male	514.9962723659543	1534.2333331646043
kyrgyz	00107	male	493.6143764227642	1391.1092684959349
kyrgyz	00109	female	576.6128458579051	1629.0079646447628
kyrgyz	00110	male	484.96047663331035	1553.7382467276282
kyrgyz	00113	male	506.06526015222744	1454.0480700470114
kyrgyz	00116	male	544.4843716154721	1550.0263395904437
kyrgyz	00122	male	419.6385523809524	1642.8605095238095
kyrgyz	00123	male	519.495582424822	1558.5182888463855
kyrgyz	00125	male	560.1471099502487	1552.928487562189
kyrgyz	00127	male	518.7500761710239	1543.1597871732026
kyrgyz	00129	male	419.73335	1640.7369433333333
kyrgyz	00133	male	483.0387705175983	1417.2458489440994
kyrgyz	00134	female	555.6326526617527	1592.622837936118
kyrgyz	00135	male	480.53489966692285	1496.33974241609
kyrgyz	00136	male	488.28908189935066	1469.7040589285714
kyrgyz	00138	female	568.7390317152103	1566.7473731391585
kyrgyz	00139	female	580.9311739986085	1498.573226929066
kyrgyz	00140	male	424.24295830094394	1524.5564857671664
kyrgyz	00143	male	570.6897786848073	1439.540871201814
kyrgyz	00145	female	452.6596961451247	1771.9350780045352
kyrgyz	00148	male	511.61237616713794	1476.5530139993716
kyrgyz	00149	male	557.0952359375	1560.4534078125
kyrgyz	00150	male	428.9784589225589	1571.5139111111112
kyrgyz	00151	male	644.8912394636016	1799.9770383141763
kyrgyz	00153	female	635.745356830601	1677.6481628870674
kyrgyz	00154	male	515.9598020671834	1492.3758018087856
kyrgyz	00158	male	545.312100925926	1526.6603037037037
kyrgyz	00159	male	517.9363662077104	1545.5060403225807
kyrgyz	00160	other	579.9452215538847	1619.8509293233083
kyrgyz	00161	male	454.02628522328547	1409.939066307815
kyrgyz	00163	female	533.8878074778931	1711.8941821799308
kyrgyz	00165	female	634.1230430107527	1588.029111827957
kyrgyz	00167	male	518.6942102073365	1667.745655661882
kyrgyz	00168	male	510.6203704227921	1453.62800983779
kyrgyz	00171	male	477.60101234827266	1590.9246103835978
kyrgyz	00173	female	517.1465417789242	1510.964274453043
kyrgyz	00175	female	530.8861354700855	1443.779458974359
kyrgyz	00177	female	575.1361121261555	1562.6011440184884
kyrgyz	00179	female	506.40832253258844	1629.8471951582867
kyrgyz	00180	female	531.8715781960784	1759.615577372549
kyrgyz	00182	female	560.8572230041252	1682.273448920165
kyrgyz	00183	male	437.62192142857145	1596.2457880952381
kyrgyz	00184	female	536.1887293440352	1636.571886331279
kyrgyz	00186	male	527.4597006060606	1393.7718470377242
kyrgyz	00187	male	445.55052727152145	1370.7233154795065
kyrgyz	00189	male	513.5450525359655	1517.5609786096818
kyrgyz	00190	male	541.8573198688724	1554.8179090269637
kyrgyz	00191	male	542.18322	1497.4147902057614
kyrgyz	00192	male	536.1271685185185	1464.7779685185185
kyrgyz	00193	male	579.9384444910244	1594.2980604589918
kyrgyz	00194	male	512.9229195024876	1343.1314627860697
kyrgyz	00195	male	575.139903968254	1702.5826654761904
kyrgyz	00196	male	483.16950128205127	1409.6212025641025
kyrgyz	00199	male	533.0353736842105	1459.178927631579
kyrgyz	00202	female	556.0350239289446	1419.7456244514105
kyrgyz	00204	male	445.94530070582175	1361.9199669139618
kyrgyz	00205	female	594.549994812362	1708.6485098948187
swedish	00001	male	507.1362908045977	1665.8332367816092
swedish	00003	male	486.7650848024316	1467.2825492401216
swedish	00004	male	712.5975819753087	1663.4019614814815
swedish	00014	male	508.8449273700306	1402.042949235474
swedish	00020	male	529.1069178461864	1443.0844530307838
swedish	00021	female	587.7163297543859	1634.991674736842
swedish	00023	male	467.50630072162085	1608.8077096308632
swedish	00028	female	581.8100870653685	1665.3907145108947
swedish	00031	male	613.0171518900344	1612.28173024055
swedish	00032	female	549.9732952380953	1718.8692854928017
swedish	00039	male	471.7243704054766	1598.8324086361242
swedish	00042	male	489.3366122666667	1536.875136
swedish	00048	male	605.6407497076024	1545.9842549707603
swedish	00049	male	509.9639022988506	1553.6846701149425
swedish	00050	male	390.0535476821192	1541.2587607064017
swedish	00051	male	557.5010170971709	1647.1674258302583
swedish	00055	male	533.0973505882353	1434.9537298039215
swedish	00058	male	617.0139766580534	1677.6702408268734
swedish	00059	male	507.5946699715563	1435.8419149397264
swedish	00064	female	529.8279696296296	1650.905591111111
swedish	00065	male	558.2067422857143	1682.6547576190476
swedish	00067	male	581.0403396857239	1594.343489624429
swedish	00069	male	551.9890370666667	1383.7162432888888
swedish	00070	male	428.51976420187793	1376.771741314554
swedish	00072	male	610.5638889785503	1587.1172758535072
swedish	00078	male	488.68688512280704	1401.2255396491228
swedish	00081	female	609.9091908528061	1795.7129579089276
swedish	00083	male	511.3189149112819	1579.5524286127716
swedish	00084	male	470.0773295833333	1440.7417506944444
swedish	00088	female	593.6747806763285	1413.7057444444445
swedish	00091	male	497.43643166214997	1535.763139859982
swedish	00093	male	522.1691952380952	1651.1548378306877
swedish	00098	male	441.7200467625899	1531.6877832134292
swedish	00099	male	494.2824690789474	1592.4869342105262
swedish	00106	female	670.3455422222222	1576.6581888888888
swedish	00107	male	474.00527951388887	1487.6086881944445
swedish	00109	female	597.1459748427673	1722.9595868553458
swedish	00110	male	515.4989402761341	1452.541913096647
swedish	00114	male	770.1770792792793	1706.844100900901
swedish	00115	male	792.5527368917938	1826.5329319293148
swedish	00121	male	536.2053163430421	1569.7152448220065
swedish	00132	male	608.6892037037037	1715.1382172839506
swedish	00133	male	556.6606841666667	1600.2742908333332
swedish	00134	male	520.3768449482895	1443.2345128082736
swedish	00135	male	505.4258747126437	1558.7838827586206
swedish	00140	male	480.4597592485549	1531.460966955684
swedish	00144	male	544.6577291125541	1377.9393304112555
swedish	00149	male	534.8408927914111	1540.8191637909
swedish	00163	male	542.0296074912422	1380.7460146052276
swedish	00164	male	476.9055781544256	1546.493086252354
swedish	00166	male	481.6732120669056	1520.7803207885304
swedish	00168	male	433.03245576923075	1516.1728233974359
swedish	00170	other	591.101456	1797.392522060606
swedish	00171	male	492.46941966244725	1689.058690886076
swedish	00173	male	543.6595686635944	1570.0137775729647
swedish	00177	male	531.2671514018691	1477.4882619937694
swedish	00187	male	594.1821543613531	1592.4317406116832
swedish	00195	male	473.992675	1467.3723470588236
swedish	00196	male	612.7230689236111	1694.5119802083334
swedish	00199	male	439.33853965517244	1418.400124137931
swedish	00202	male	627.8736041666666	1426.0470625
swedish	00205	male	512.6282673557279	1596.4434950904392
swedish	00207	male	514.5949012820513	1557.173889102564
swedish	00213	male	593.997191954023	1637.3508172413792
swedish	00214	male	501.79366920808536	1535.0240886762103
swedish	00219	other	414.6037366666667	1460.8485166666667
swedish	00223	male	520.2764677177178	1672.771377027027
swedish	00233	male	437.99157	1722.9782244444443
swedish	00237	male	597.1547656410256	1690.3288394871795
swedish	00239	male	618.3639010416666	1546.5054125
swedish	00247	male	530.2848083333333	1532.2685425287357
swedish	00251	male	540.6729763239875	1645.1699451713396
swedish	00253	male	487.83514769900495	1582.3134467661691
swedish	00254	male	512.6708070921986	1665.101445390071
swedish	00256	male	494.04730970464135	1557.178224050633
swedish	00258	male	502.36106435185184	1586.6925252314816
swedish	00262	male	524.8416416666666	1555.9934162790698
swedish	00265	male	570.3017398148148	1681.6792302469137
swedish	00267	male	486.0275612345679	1317.3176296296297
swedish	00268	male	680.2897227916667	1811.3802354166667
swedish	00271	male	498.69652061965814	1645.1848608618234
swedish	00282	male	477.4139575438596	1490.3019112982456
swedish	00287	male	512.599775	1427.32061875
swedish	00289	male	478.84830375	1460.5835991666668
swedish	00291	female	660.6076842342343	1886.8455626126126
swedish	00293	male	488.6082919641116	1343.473743651258
swedish	00299	male	606.058352688172	1620.348065591398
swedish	00304	male	519.4459212962963	1511.3987472222223
swedish	00306	male	543.4625571428571	1647.5070896825396
swedish	00307	male	540.7312777777778	1504.2497438155135
swedish	00319	male	551.2456844162996	1515.9701420154186
swedish	00324	other	408.5970264784946	1392.2366799731183
swedish	00325	male	496.88924490358124	1519.409846831956
swedish	00326	male	551.7460763285025	1597.255938647343
swedish	00329	female	544.4542322555789	1690.2666744464366
swedish	00335	female	621.1233356870229	1607.2743026717558
swedish	00336	other	521.8728534516765	1589.3452003944774
swedish	00337	male	427.68801912568307	1609.215562568306
swedish	00340	female	603.1559684397163	1814.0186751773049
swedish	00342	male	581.1869146825397	1504.2940436507936
swedish	00343	male	510.9370869297164	1501.1307595835046
swedish	00349	male	321.9996533333333	1477.0990733333333
swedish	00351	female	586.1570357777778	1639.1709295555556
swedish	00359	male	846.162482464455	1958.6500957345972
swedish	00361	male	553.1241154838709	1723.5819150537634
swedish	00367	female	663.2470512086514	1333.0052827926208
swedish	00368	male	493.7876870480731	1379.6269815653557
swedish	00370	male	570.2022527777777	1586.0912428140098
swedish	00371	male	519.2459996472663	1553.9049104056437
swedish	00381	male	480.99573375706217	1595.5217505649719
swedish	00385	female	577.8697348678213	1690.5394080522638
swedish	00388	male	554.1794204897551	1681.208584657671
swedish	00390	male	475.45727847222224	1432.4869190104166
swedish	00392	male	518.3094372930166	1536.1329275737942
swedish	00397	male	533.3089021758051	1315.5457832898173
swedish	00401	male	681.2830576271186	1845.079402259887
swedish	00403	male	563.9702564102564	1361.2850801864802
swedish	00419	male	521.0771931873479	1372.69351946472
swedish	00428	male	601.736320754717	1437.074041509434
swedish	00432	male	581.6147438095238	1839.49234
swedish	00433	male	500.5970696969697	1530.5577838383838
swedish	00440	male	491.1994045	1561.1816660833333
swedish	00443	male	487.9595819047619	1429.6768514285714
swedish	00444	male	447.5300282579525	1319.7230169863446
swedish	00445	male	518.0166714556791	1680.061811195446
swedish	00448	male	484.66951408045975	1570.956825
swedish	00451	male	522.9796161714388	1419.8063092982773
swedish	00454	female	647.4551856060606	1733.4138727272727
swedish	00461	male	444.4071744949495	1500.577109848485
swedish	00463	male	499.00426842105264	1378.2610640350877
swedish	00464	male	466.88884700854703	1366.7164025641025
swedish	00467	male	627.9488174358975	1553.249706837607
swedish	00472	female	584.5917301507537	1673.6691376046901
swedish	00476	male	500.5046185897436	1582.9960923076924
swedish	00477	male	516.2727698412698	1326.8654275132276
swedish	00478	male	504.6641658487927	1466.3319178706115
swedish	00480	male	691.7570727388073	1594.770748667754
swedish	00482	male	509.4020878048781	1576.4476304878049
swedish	00483	female	624.611840655106	1494.2944591136802
swedish	00484	male	686.2528682539682	1780.6589341269841
swedish	00488	male	655.31892	1373.280628888889
swedish	00491	male	511.8947159090909	1439.0511840909091
swedish	00494	male	457.67000641627544	1527.0045571205007
swedish	00500	male	421.07836737213404	1553.3654818342152
swedish	00502	male	533.5924170068027	1681.2195210884354
swedish	00503	male	525.1731344827587	1532.8386724137931
swedish	00504	male	523.1917733333333	1462.0375633333333
swedish	00508	other	516.2716518640351	1750.829019627193
swedish	00510	female	509.0221156028369	1488.0583347517731
swedish	00513	male	547.8858696969697	1445.1325411616162
swedish	00515	male	459.0254273081115	1503.7726391250194
swedish	00518	male	524.0179973074046	1430.6381532286214
swedish	00520	male	599.8794540084389	1440.8666301687763
swedish	00522	male	579.170475	1657.060695952381
swedish	00524	male	472.4119887878788	1505.4186945454546
swedish	00529	female	564.3432977777778	1896.1502088888888
swedish	00544	male	498.2414083333333	1444.7331976190476
swedish	00548	male	505.12786840882694	1637.0817868757258
swedish	00549	male	618.7145786104605	1630.0317587822015
swedish	00556	other	544.5808545893719	1696.2771120772948
swedish	00557	male	529.5709318361955	1678.5536706076618
swedish	00559	male	577.3071075356415	1348.300675288527
swedish	00560	other	578.9743733333333	2013.6701533333332
swedish	00561	female	556.0951825136613	1808.0506502732242
swedish	00564	male	492.98133367741934	1509.6992914838709
swedish	00567	male	472.1029121212121	1474.8570151515153
swedish	00569	male	487.2758992260062	1375.2386674865268
swedish	00570	male	491.1251307692308	1555.1020764102564
swedish	00571	female	528.5385588050315	1533.7340697589098
swedish	00572	female	532.8108331526648	1743.3544547425474
swedish	00574	male	528.1554619047619	1410.551994047619
swedish	00575	male	472.4268012345679	1746.6253932098766
swedish	00577	male	535.7907888807249	1399.39175934362
swedish	00582	male	579.5256852303523	1445.010907588076
swedish	00584	female	534.2639055374593	1614.7324430329352
swedish	00590	male	487.8879812100714	1461.8401544907929
swedish	00591	male	504.74469375	1574.9988145833333
indonesian	00000	male	535.3790714285715	1600.0124380952382
indonesian	00001	male	414.704028627451	1713.8718584313726
indonesian	00002	male	557.4554596707819	1724.4102510288067
indonesian	00004	other	570.0157873897707	1492.410792063492
indonesian	00007	male	506.8422405701754	1469.0422717105264
indonesian	00013	female	714.6585898550725	1844.3531746376811
indonesian	00016	male	622.5712446078431	1685.346444607843
