lang	spkr	gender	F1 avg	F2 avg
dutch	01289	male	443.43540452214455	1472.7670019580419
dutch	01291	male	525.2268666666666	1378.9190263681592
dutch	01294	other	428.7871008865248	1408.565989716312
dutch	01295	male	415.93796071428574	1430.1074601190476
dutch	01296	male	462.27777956989246	1496.7145634408603
dutch	01298	male	512.3440236886632	1553.64273857868
dutch	01303	male	401.25582506887054	1467.186058953168
dutch	01305	female	530.3957943417751	1555.9559081679215
dutch	01306	male	463.9425983592401	1532.0695421416235
dutch	01307	male	494.30216099182	1471.4384758691206
dutch	01308	male	653.0819609085092	1435.3885292386437
dutch	01310	male	508.61124741573036	1525.7019758801498
dutch	01314	male	464.2866314454776	1520.8513538179768
punjabi	00001	male	530.0322528646673	1604.386906815006
punjabi	00003	male	491.3548091503268	1410.3324751633986
punjabi	00005	male	747.0759490079365	1671.251317063492
punjabi	00013	male	468.2131186813187	1263.0327487179488
punjabi	00014	male	548.7955310274148	1616.341872277735
punjabi	00015	male	481.7594631402183	1426.1061766582704
punjabi	00016	male	521.351551305538	1545.0466449673615
punjabi	00019	male	541.7406096205962	1642.1872250677507
hindi	00000	male	512.4282791005292	1593.0900753968253
hindi	00001	male	395.33537019607843	1491.6019345098039
hindi	00003	male	548.783471344086	1585.69013344086
hindi	00005	male	508.50354680851063	1713.4081773049645
hindi	00008	male	444.29098033573143	1424.8648044364509
hindi	00009	male	481.1986905660377	1523.9642786163522
hindi	00010	male	387.635847368421	1680.7066122807018
hindi	00015	male	462.16939523809526	1434.8218112244897
hindi	00017	male	487.30068138747885	1500.0063500846024
hindi	00018	male	546.5419705333334	1434.5797285333333
hindi	00019	male	532.074487482806	1613.0612239339753
hindi	00020	male	573.7287809523809	1516.2222371428572
hindi	00021	male	511.93205257108286	1432.10847138536
hindi	00022	female	606.3172130315501	1671.9507740397805
hindi	00025	male	518.0157645259939	1528.5060103975536
hindi	00032	male	416.65718817504654	1583.6809420856612
hindi	00033	female	487.2157775362319	1542.643152173913
hindi	00037	male	516.8194493598537	1660.4056206104253
hindi	00043	male	482.2624870967742	1544.0166820788531
hindi	00047	male	488.46753963963965	1654.2856756756757
hindi	00050	male	501.9679343227462	1618.9391831915302
hindi	00051	male	510.82646825396824	1426.3420253968254
hindi	00052	male	437.38201626016263	1706.928043902439
hindi	00053	male	474.59393020833335	1550.36777421875
hindi	00058	male	511.3278097826087	1413.0773489130436
hindi	00064	male	502.80917808641976	1609.7675331018518
hindi	00066	female	619.526231884058	1804.1233642512077
hindi	00069	male	470.1856007751938	1568.6278715762273
hindi	00070	male	543.8919724310776	1444.2659343358396
hindi	00071	male	554.9192799729901	1600.938195583095
hindi	00075	male	504.85256435643566	1676.7499774477449
hindi	00078	male	438.3364402777778	1495.79010625
hindi	00080	female	553.2240167792793	1618.3038324324325
hindi	00087	male	511.26866325301205	1518.311645180723
hindi	00090	male	498.331028090999	1676.5612270029674
hindi	00091	male	435.7397564102564	1582.4895025641026
hindi	00093	female	668.3630278177458	1394.1415434052758
hindi	00096	male	547.0996330917875	1605.0188419484703
hindi	00101	male	511.72628631854764	1581.4315512446192
hindi	00102	male	463.73434277985854	1520.7386823137745
hindi	00109	male	539.452328125	1519.6304229166667
hindi	00113	female	594.9275325496554	1759.9192738548845
hindi	00119	male	488.81221384615384	1518.3142695384615
hindi	00120	male	510.9126951747088	1544.3256865779256
hindi	00121	male	527.0060198302469	1473.580538888889
hindi	00122	male	544.0472859060403	1606.3536015659956
hindi	00123	male	581.6752424242425	1376.5998757575758
hindi	00126	male	573.503165307971	1590.3494528985507
hindi	00127	male	497.6626358208955	1518.5097962686568
hindi	00128	male	540.5745187583267	1613.6934948308021
hindi	00129	male	486.5766818706913	1619.0780366312651
hindi	00130	male	525.7850618858859	1696.9039898138137
hindi	00131	male	487.56720903665814	1583.933637254902
hindi	00134	male	426.9203157657658	1590.793368918919
hindi	00135	male	519.4346736111111	1495.2967962962964
hindi	00137	male	463.8620557471264	1459.5209890804597
hindi	00139	male	495.9541452830189	1517.4490915094339
hindi	00141	male	547.6408522691705	1603.9207267605634
hindi	00142	male	512.832483045977	1536.7269896551725
hindi	00143	male	465.73648668610304	1506.0495457725947
hindi	00144	female	538.8507576981707	1424.185215675813
hindi	00145	male	414.24987275985666	1580.325964516129
hindi	00146	male	532.2112876187697	1638.7606597755941
hindi	00147	male	529.5708429378531	1487.1563
hindi	00150	male	545.9438318607764	1609.04962583668
hindi	00154	male	499.5685765957447	1643.0725978723403
hindi	00156	female	608.2890039548023	1760.0105231638418
hindi	00157	male	435.9309666666667	1793.3809200803214
hindi	00158	male	461.5317109375	1758.0261734375
hindi	00161	male	473.52468747795416	1663.1864340388008
hindi	00165	male	502.0486319088319	1531.8160752136753
hindi	00166	male	553.9434385746606	1647.599618815988
uyghur	00014	male	590.6769508658009	1445.5884424963924
uyghur	00016	female	557.5884176966292	1506.0580110486892
uyghur	00021	female	549.9580623785595	1712.7037556113903
uyghur	00023	female	514.8704440107797	1755.270348359818
uyghur	00027	male	509.0230198825337	1468.5503862130658
uyghur	00042	male	567.0448065927295	1575.7665892174984
uyghur	00072	female	568.3583261047419	1792.1024921901071
uyghur	00074	female	524.9241680685358	1258.65445
uyghur	00075	male	591.3566903530071	1613.4493389988793
uyghur	00077	male	560.6016976990818	1465.108467985824
uyghur	00080	male	487.3994794326241	1626.2748517730497
uyghur	00088	female	591.8350472922502	1691.6285335200746
uyghur	00089	female	584.6126026571201	1711.2067290930788
uyghur	00092	male	543.8759158271145	1455.1027825870647
uyghur	00097	male	537.3884015074415	1615.9876744637777
uyghur	00105	female	646.8163937753721	1719.7501709066305
uyghur	00107	male	516.7176693481649	1526.6144469772692
uyghur	00112	male	533.9491138888889	1446.6705070130315
uyghur	00113	male	562.7085083662523	1477.2724900215178
uyghur	00118	female	604.5580686556169	1614.5050084346224
uyghur	00120	female	561.1501882506527	1464.3153221235857
uyghur	00121	male	517.9229267121517	1482.0914468082906
uyghur	00127	male	512.0489991251483	1521.056147034401
uyghur	00128	female	567.8410239973916	1539.442673296381
uyghur	00131	male	487.37681689462534	1527.485817562448
uyghur	00136	female	571.5900618623962	1565.710928113879
uyghur	00137	other	534.2410496246946	1525.6503103886298
uyghur	00139	male	504.37577090909093	1433.7442509090909
uyghur	00149	female	558.6816980574425	1610.5480909426767
uyghur	00155	male	537.5359382738733	1518.84428225897
uyghur	00157	male	533.5448369108785	1450.7075500951476
uyghur	00181	female	546.117841602728	1455.2073074168798
uyghur	00184	male	474.6851698119658	1558.2568969572649
uyghur	00190	male	502.5606642714571	1453.257655289421
uyghur	00191	male	547.2384832137161	1473.2267531100479
uyghur	00192	male	534.5554959347016	1462.6157629874688
uyghur	00203	male	589.29923375	1581.2588606944444
uyghur	00208	male	475.26588970588233	1354.0161700980393
uyghur	00220	male	519.1983300116386	1428.1432094235138
uyghur	00222	male	448.61917550387597	1428.68419875969
uyghur	00228	male	590.0346025	1595.0225583333333
uyghur	00235	male	562.5248321496755	1670.39190441008
uyghur	00239	male	506.2079656813266	1413.2856277096853
uyghur	00245	female	593.6145862271062	1487.8410963369963
uyghur	00253	male	405.0544392069328	1587.8639670693278
uyghur	00259	female	609.987428122263	1602.47075327553
uyghur	00260	female	544.5408598839804	1556.2822285586792
uyghur	00267	female	619.8449686690834	1506.4586329363024
uyghur	00269	female	565.992213474439	1658.3516315058987
uyghur	00270	male	464.98043825136614	1480.6259353551914
uyghur	00279	male	509.3331072518682	1487.566781423008
uzbek	00000	male	522.4343609427609	1382.0591612794613
uzbek	00001	female	657.6401424691358	1804.1188251851852
uzbek	00003	male	505.6126241590214	1533.8251021406727
hausa	00004	male	477.9236595679012	1442.3962416666666
hausa	00005	male	538.8668940092166	1529.0545685099846
hausa	00006	male	553.44106504298	1453.587847468959
hausa	00007	female	659.8927915295151	1388.7439088262954
hausa	00008	female	626.3860089139987	1696.6776886377904
hausa	00012	male	467.00839347826087	1726.6200268115942
kazakh	00004	male	568.5265927318296	1535.90754160401
kazakh	00013	male	513.5105779092702	1440.6918102564102
kazakh	00014	female	516.6989090196079	1553.0109823529413
kazakh	00015	male	538.1907324919872	1452.0023583533655
kazakh	00030	female	545.283395531401	1366.2366584541062
kazakh	00034	male	554.9081288747346	1496.22023014862
kazakh	00038	male	553.7011317806409	1254.8146345556656
kazakh	00042	male	511.34544343434345	1377.7922406565656
kazakh	00046	male	486.3608629411765	1551.0111137254903
kazakh	00052	male	585.3228109589041	1356.0594232876713
kazakh	00056	male	484.1523606625259	1412.4310498964803
maltese	00000	male	459.4372672805223	1560.027726644256
maltese	00001	male	457.60402036474164	1601.9988012158055
maltese	00002	male	521.6843343262411	1603.5068462411348
maltese	00003	female	525.9180368794326	1473.5144014184398
maltese	00005	male	575.1885061068702	1478.3615335877862
maltese	00007	male	563.265052764613	1623.0434745260663
maltese	00010	female	531.7374698120751	1667.759885481363
maltese	00012	male	437.7410421875	1497.6121588541666
maltese	00013	male	484.606301349259	1489.7843582393275
maltese	00014	male	493.7706283910591	1459.2985718303548
maltese	00017	female	528.7917171768707	1520.0038801020407
maltese	00021	male	489.78597305389223	1660.2529181636726
maltese	00024	female	601.9611009061489	1334.351267918015
maltese	00028	female	600.7515640522876	1616.7160424836602
maltese	00029	female	504.34568387484956	1635.581919013237
maltese	00032	male	485.86259736842106	1666.3779478070176
maltese	00035	female	578.6176879403794	1697.8987125338754
maltese	00036	male	470.9415859197402	1600.7578631408026
maltese	00038	female	625.7929994623656	1781.6393943548387
maltese	00039	male	612.0080096045198	1728.0312209039548
maltese	00040	female	518.8461633333334	1709.8928707017544
maltese	00042	male	585.5133303030303	1723.3635848484848
maltese	00043	male	434.9754253164557	1499.6294443037975
maltese	00045	female	566.4530932914046	1848.5247020964362
maltese	00046	male	469.07894507918	1596.7085225493054
maltese	00048	female	536.5751616195524	1724.8998986572437
maltese	00049	male	486.2789773594014	1577.3863052136132
maltese	00051	female	555.1711048309179	1751.692102415459
maltese	00052	female	521.6869336569579	1675.4921414239482
maltese	00055	female	462.257655982906	1746.9986354700854
maltese	00060	male	572.8511394402036	1403.5372244274809
maltese	00061	female	623.6566278428094	1767.1578610367892
maltese	00063	male	979.8061422222222	1794.0743055555556
maltese	00066	female	603.0700957216737	1707.1584352139164
maltese	00067	female	579.1754742160279	1631.3860753774682
maltese	00078	male	514.014827991453	1503.908018162393
maltese	00080	male	483.6337850533808	1624.8030928825622
maltese	00081	male	429.4983260942761	1624.0180764309764
maltese	00082	male	456.6882539473684	1522.155283881579
maltese	00085	male	540.0962505617978	1445.331038451935
maltese	00091	female	577.59333125	1759.8637807291666
maltese	00093	male	458.0115937379576	1475.153141618497
maltese	00094	male	494.4646215488215	1534.7401114478114
maltese	00095	male	508.94463078703706	1633.3933259259259
maltese	00096	male	465.13121666666666	1445.4514810734463
maltese	00098	male	478.61012210869245	1564.8930678809418
maltese	00101	female	547.6851764197531	1681.4985007407408
maltese	00104	male	481.3204571969697	1555.9839867424243
maltese	00105	female	550.3316353506244	1367.6211609990394
maltese	00107	other	612.6714115426106	1763.7823924217907
maltese	00109	male	507.3387033282905	1557.9448684316692
maltese	00111	male	551.1653488945578	1539.3174023809524
maltese	00113	female	476.63890604288497	1504.350853606238
maltese	00114	male	545.9950889171434	1505.8099073320618
maltese	00115	male	511.1998922252011	1583.221526899017
maltese	00117	male	473.5793838709677	1434.1644913978494
maltese	00119	female	537.7989227876106	1580.873659218289
maltese	00122	male	506.5827919384058	1573.8713285778986
maltese	00124	female	537.5505291666667	1722.202748611111
maltese	00128	male	483.1578319047619	1631.827951904762
maltese	00130	female	547.4691169347632	1755.7554924262733
maltese	00132	female	566.0096183333334	1743.0635141666667
maltese	00135	female	515.3749078277887	1745.8737013046314
maltese	00138	other	531.348075577974	1732.9679598570829
maltese	00139	female	573.5936964052288	1691.8416812091502
maltese	00142	male	503.9792903839254	1453.8837692142088
maltese	00147	male	513.9341636363637	1443.5124484848484
maltese	00148	female	662.3920041390205	1808.792365813586
kyrgyz	00000	female	496.6957262005923	1109.7613078151153
kyrgyz	00006	female	532.5107594125521	1518.066975287818
kyrgyz	00007	female	582.3314943452381	1601.7671083333335
kyrgyz	00008	male	479.1347024096386	1359.9596767068274
kyrgyz	00009	male	447.15384223689705	1383.7119983490834
kyrgyz	00013	male	587.3128088888889	1639.4580033333334
kyrgyz	00018	male	483.50816216216214	1460.325571171171
kyrgyz	00019	male	489.7245412121212	1421.600748917749
kyrgyz	00021	female	565.8349266490126	1497.1668013379026
kyrgyz	00022	female	675.1521353517364	1469.739537919264
kyrgyz	00025	male	460.91411375	1425.1855054166667
kyrgyz	00027	male	482.8329215447155	1387.9192907699664
kyrgyz	00028	female	551.7156875005659	1436.9644568382453
kyrgyz	00030	male	495.95230494090845	1474.2852409084437
kyrgyz	00031	male	511.82580355987056	1569.504405987055
kyrgyz	00034	female	589.9263555555556	1391.0914694444443
kyrgyz	00038	male	436.81995968894495	1581.036202606137
kyrgyz	00040	female	540.5486022263975	1559.4667912982611
kyrgyz	00041	female	563.4689457805907	1665.7485670886076
kyrgyz	00042	male	492.0965388888889	1438.8452205555557
kyrgyz	00044	male	485.9254002913632	1390.9388660110997
kyrgyz	00048	male	475.321856793049	1383.7388033175355
kyrgyz	00049	male	504.4389342131833	1352.952713003029
kyrgyz	00050	male	466.14090909450374	1525.4281270462634
kyrgyz	00051	female	454.8321333965844	1313.6066215686274
kyrgyz	00052	male	403.11619487179485	1230.837876923077
kyrgyz	00053	male	500.0760184345095	1448.014130630433
kyrgyz	00056	male	504.3966103448276	1304.0976850574714
kyrgyz	00057	female	536.3793917347865	1434.5450565849228
kyrgyz	00058	male	459.6934736392263	1472.4988779652122
kyrgyz	00059	female	495.03610938967137	1355.9679809076683
kyrgyz	00062	male	600.4229558412269	1352.2912767961852
kyrgyz	00063	female	500.9112863222179	1323.6264282635389
kyrgyz	00065	male	522.3279129546138	1504.223679880523
kyrgyz	00066	male	465.8246330394858	1402.2723698438936
kyrgyz	00067	male	485.0409239277161	1447.9585308621815
kyrgyz	00068	male	518.496006840796	1377.5022247512438
kyrgyz	00070	male	504.528057605178	1589.8573362459547
kyrgyz	00074	male	493.38779121900825	1393.9388738980717
kyrgyz	00075	male	502.80937518248174	1317.809402676399
kyrgyz	00076	male	453.74835040899796	1499.7381712678937
kyrgyz	00080	female	386.83076666666665	1486.7117791666667
kyrgyz	00081	male	486.02331682298205	1340.0848209081062
kyrgyz	00083	female	512.4124101198709	1491.2125840397155
kyrgyz	00085	male	458.2769365265596	1386.0482468580324
kyrgyz	00088	male	457.0325303030303	1299.6201363636364
kyrgyz	00089	male	505.1751013657704	1385.516014980794
kyrgyz	00093	male	471.7937205680473	1334.8303197790926
kyrgyz	00094	male	479.3728062914804	1470.668714093187
kyrgyz	00095	female	478.9917394282532	1456.0265511106986
kyrgyz	00096	male	565.4290537593985	1439.6268129323307
kyrgyz	00097	male	575.2308210743802	1281.6489782369147
kyrgyz	00099	male	436.4411	1470.4830625
kyrgyz	00101	female	547.6002023027376	1344.215303510467
kyrgyz	00104	female	471.34875755019294	1413.0181385242954
kyrgyz	00105	male	458.16053544030257	1480.4401106969206
kyrgyz	00106	male	478.7618279527559	1453.1190728346457
kyrgyz	00107	male	483.9104526422764	1363.8011871951219
kyrgyz	00109	female	558.8442603201348	1504.266142600393
kyrgyz	00110	male	466.6807491200828	1490.910217558086
kyrgyz	00113	male	491.7911257443474	1372.511250055966
kyrgyz	00116	male	508.097391069397	1431.388169112628
kyrgyz	00122	male	428.10605714285714	1581.9502714285716
kyrgyz	00123	male	490.127975663231	1454.4253481634967
kyrgyz	00125	male	521.1752139303483	1515.1169791044777
kyrgyz	00127	male	504.4822053785403	1478.6360401007626
kyrgyz	00129	male	418.87994333333336	1648.55911
kyrgyz	00133	male	473.44019743271224	1384.5712508074535
kyrgyz	00134	female	529.2761916953317	1460.5242685176086
kyrgyz	00135	male	465.1098700999231	1463.5327928964898
kyrgyz	00136	male	473.5553970238095	1396.6942866747836
kyrgyz	00138	female	572.9101987055017	1506.44732394822
kyrgyz	00139	female	527.8525524765597	1234.892621154292
kyrgyz	00140	male	429.2994296872108	1516.1039958171386
kyrgyz	00143	male	576.1881649659864	1364.4311106575963
kyrgyz	00145	female	433.9750551020408	1698.6032866213152
kyrgyz	00148	male	458.87275186930566	1352.534317637449
kyrgyz	00149	male	490.90514739583335	1453.2391958333333
kyrgyz	00150	male	362.54816936026936	1463.5473094276094
kyrgyz	00151	male	566.8111471264368	1716.3456720306513
kyrgyz	00153	female	627.6580902550091	1620.5315203096538
kyrgyz	00154	male	480.3008527993109	1401.0208400516797
kyrgyz	00158	male	522.2178524305556	1477.0594856481482
kyrgyz	00159	male	493.39836629622346	1430.8936453022554
kyrgyz	00160	other	568.2638285714286	1498.5489288220551
kyrgyz	00161	male	454.4401545614035	1355.3983072886763
kyrgyz	00163	female	512.6335321607074	1637.8995358131488
kyrgyz	00165	female	621.1673688172043	1501.7428731182795
kyrgyz	00167	male	497.24927719298245	1529.792957894737
kyrgyz	00168	male	488.86593517674095	1393.236098745729
kyrgyz	00171	male	456.86741853018987	1486.4675739807035
kyrgyz	00173	female	503.5276133371549	1440.5049160791057
kyrgyz	00175	female	471.78967307692307	1228.5565538461537
kyrgyz	00177	female	558.7141882544861	1398.7788732599238
kyrgyz	00179	female	505.0070340782123	1564.5053426443203
kyrgyz	00180	female	495.5301342745098	1539.9879341568628
kyrgyz	00182	female	554.7926979697485	1623.3449607295963
kyrgyz	00183	male	433.00314285714285	1562.440857142857
kyrgyz	00184	female	509.47172973102096	1451.4553025990158
kyrgyz	00186	male	519.9273108101422	1333.0052944341373
kyrgyz	00187	male	431.5176126144051	1299.6797614670381
kyrgyz	00189	male	490.5250488746544	1433.7764977388078
kyrgyz	00190	male	503.6524230341713	1433.4047268160305
kyrgyz	00191	male	518.2552818930042	1433.832086584362
kyrgyz	00192	male	513.3418981481482	1384.047924074074
kyrgyz	00193	male	531.1368642695904	1482.7974150005375
kyrgyz	00194	male	511.9691064676617	1335.70840079602
kyrgyz	00195	male	494.2702654761905	1597.1389234126984
kyrgyz	00196	male	487.546511965812	1423.5457149572649
kyrgyz	00199	male	520.8131386591479	1423.4195525062657
kyrgyz	00202	female	538.3939843260188	1262.103609090909
kyrgyz	00204	male	437.42128722823287	1315.4795122411128
kyrgyz	00205	female	562.0012050431762	1579.5611288387872
swedish	00001	male	487.71094827586205	1594.6761471264367
swedish	00003	male	461.8537796352584	1408.1337840932117
swedish	00004	male	570.6943434567901	1476.4959088888888
swedish	00014	male	487.80006819571867	1356.5172932721712
swedish	00020	male	504.18668152967314	1381.8336873690891
swedish	00021	female	567.9205445964913	1491.7833578947368
swedish	00023	male	490.8430783791285	1604.5813743269498
swedish	00028	female	590.3754264255911	1645.534496754752
swedish	00031	male	565.5181323024055	1538.6993077319587
swedish	00032	female	539.645919490587	1627.6675524916943
swedish	00039	male	470.96572390731967	1553.1334593470247
swedish	00042	male	486.1371112	1492.2643853333334
swedish	00048	male	581.9981824561404	1454.8946210526315
swedish	00049	male	469.94105172413794	1470.337275862069
swedish	00050	male	399.41273576158943	1495.3862298013246
swedish	00051	male	541.4605034440344	1575.2346675276754
swedish	00055	male	511.3617290196078	1386.553079607843
swedish	00058	male	507.8279	1474.0408553832904
swedish	00059	male	493.7876933631315	1392.4486728971963
swedish	00064	female	532.1406518518519	1624.1746718518518
swedish	00065	male	508.6469314285714	1551.9673247619048
swedish	00067	male	589.8343192466288	1523.4720862030535
swedish	00069	male	542.2492085333333	1365.8457656888888
swedish	00070	male	432.42321050469485	1348.1087018779342
swedish	00072	male	575.4928955721084	1511.1124680598662
swedish	00078	male	492.09042392982457	1387.5885529824561
swedish	00081	female	580.7653660275614	1613.261871899341
swedish	00083	male	523.2123566230192	1560.7478717430497
swedish	00084	male	452.42181222222223	1373.1523531944445
swedish	00088	female	577.0860929951691	1300.8904644927536
swedish	00091	male	485.34910392201147	1492.9269540274013
swedish	00093	male	478.5729825396825	1435.1646082010582
swedish	00098	male	442.16603189448443	1504.3254347721822
swedish	00099	male	455.71414407894736	1443.570406359649
swedish	00106	female	612.1867355555555	1300.35984
swedish	00107	male	491.9234420138889	1438.7748267361112
swedish	00109	female	584.0663349056604	1519.874323962264
swedish	00110	male	492.91598406311635	1349.8313323865877
swedish	00114	male	657.0491315315315	1513.6791324324324
swedish	00115	male	593.4576813362382	1492.196389469862
swedish	00121	male	479.93948300970874	1424.0005878640777
swedish	00132	male	556.8295901234568	1562.1449209876544
swedish	00133	male	459.35768	1395.4646383333334
swedish	00134	male	511.1974246618934	1416.5154536197294
swedish	00135	male	519.0068804597701	1581.968204597701
swedish	00140	male	470.5298224470135	1489.251890751445
swedish	00144	male	546.596154978355	1350.6846796536797
swedish	00149	male	488.18669031186096	1410.5956446063394
swedish	00163	male	534.8314782268931	1357.615458986796
swedish	00164	male	446.45613879472694	1400.1336082862524
swedish	00166	male	461.35210991636797	1480.0886241338112
swedish	00168	male	454.14730705128204	1492.4225580128204
swedish	00170	other	566.1527882424242	1687.7130104242424
swedish	00171	male	510.07029696202534	1659.2396696202532
swedish	00173	male	481.7669907834101	1413.7369089093702
swedish	00177	male	534.2810696261682	1458.3235308411215
swedish	00187	male	546.4108059358148	1442.9088906550514
swedish	00195	male	477.58914779411765	1447.322406862745
swedish	00196	male	527.8312826388889	1498.66685625
swedish	00199	male	448.1101959770115	1407.605525862069
swedish	00202	male	562.6189527777777	1379.7261055555555
swedish	00205	male	508.6782706287683	1546.60740456503
swedish	00207	male	467.45820769230767	1417.7503282051282
swedish	00213	male	504.95085287356324	1426.011420689655
swedish	00214	male	487.90057173878074	1459.0782687469841
swedish	00219	other	404.7424233333333	1355.85665
swedish	00223	male	477.39067597597597	1526.5640315315316
swedish	00233	male	422.7533066666667	1588.6408333333334
swedish	00237	male	559.2077430769231	1490.5408133333333
swedish	00239	male	571.2788888888889	1458.9826861111112
swedish	00247	male	502.031275862069	1476.3912646551723
swedish	00251	male	450.8545981308411	1462.7680323987538
swedish	00253	male	444.2415833333333	1430.0721966417912
swedish	00254	male	484.8154546099291	1592.9340141843973
swedish	00256	male	495.4617341772152	1543.2415717299577
swedish	00258	male	467.63238078703705	1487.4747011574075
swedish	00262	male	491.40209560723514	1476.6447034237726
swedish	00265	male	517.6856242283951	1570.1029973765433
swedish	00267	male	464.66822197530865	1259.9147643209876
swedish	00268	male	532.1455860416667	1610.7523518333333
swedish	00271	male	470.44303603988607	1542.9834747863247
swedish	00282	male	455.7247593684211	1385.4555517192982
swedish	00287	male	497.380465625	1396.2195041666666
swedish	00289	male	447.357633125	1337.2093510416667
swedish	00291	female	642.2719646396397	1757.9766236486487
swedish	00293	male	476.3418596060074	1292.347144821533
swedish	00299	male	516.1197451612903	1431.4708451612903
swedish	00304	male	507.9838935185185	1477.7501416666667
swedish	00306	male	479.993053968254	1432.1646007936508
swedish	00307	male	523.0270352201258	1466.5514031446542
swedish	00319	male	523.1835218795889	1436.6830707415565
swedish	00324	other	407.0582200268817	1309.041933467742
swedish	00325	male	492.1990614325069	1486.5218421487602
swedish	00326	male	532.7562811594203	1552.6283479871176
swedish	00329	female	529.936018897832	1513.121973131159
swedish	00335	female	612.4929542620865	1458.178775
swedish	00336	other	525.9069781065089	1509.298352662722
swedish	00337	male	428.9458079234973	1558.5883092896174
swedish	00340	female	561.8141613475177	1548.7204624113474
swedish	00342	male	550.4853964285714	1428.7605571428571
swedish	00343	male	464.6871690094533	1379.9462731470064
swedish	00349	male	390.98229333333336	1569.7861733333334
swedish	00351	female	554.1028791111111	1252.7702417777778
swedish	00359	male	559.2506004739337	1520.5112317535545
swedish	00361	male	515.746571827957	1599.087480860215
swedish	00367	female	610.27114370229	1226.7442698473283
swedish	00368	male	489.48355808502185	1363.2616189908622
swedish	00370	male	527.1029390700484	1513.4189142512078
swedish	00371	male	486.03356622574955	1453.5881089065256
swedish	00381	male	467.3052467514124	1461.8710713276837
swedish	00385	female	566.0187725919174	1569.481112245518
swedish	00388	male	551.0026027736131	1654.632468365817
swedish	00390	male	471.24537612847223	1421.8975576388889
swedish	00392	male	493.240417062635	1405.2112484521238
swedish	00397	male	532.0528007832899	1275.451377110531
swedish	00401	male	562.1507983050848	1525.7290310734463
swedish	00403	male	552.822417016317	1336.8786757575758
swedish	00419	male	533.1148732360098	1378.3273686131388
swedish	00428	male	555.5241251572327	1318.9689981132076
swedish	00432	male	537.9402733333334	1746.8260742857142
swedish	00433	male	506.2017666666667	1506.723883838384
swedish	00440	male	472.970704	1397.82515925
swedish	00443	male	461.4923866666667	1284.4340295238096
swedish	00444	male	445.4246659838977	1272.287029781356
swedish	00445	male	481.2129596096503	1437.6435799313274
swedish	00448	male	491.9736497126437	1528.5298520114943
swedish	00451	male	510.75260448406266	1396.0646897292754
swedish	00454	female	608.5379859848485	1498.111206818182
swedish	00461	male	431.13664015151517	1441.7873229797979
swedish	00463	male	492.24743245614036	1326.2452
swedish	00464	male	455.98708717948716	1333.430311111111
swedish	00467	male	580.001501025641	1381.7539225641026
swedish	00472	female	594.0235862646566	1625.3725415410386
swedish	00476	male	489.56845064102566	1536.9765673076922
swedish	00477	male	513.9355724867725	1299.593057142857
swedish	00478	male	504.83144330357436	1420.1824504033034
swedish	00480	male	569.2505080659779	1452.4890116911365
swedish	00482	male	510.13001869918696	1459.8092967479674
swedish	00483	female	604.8984216184971	1294.3882239884392
swedish	00484	male	517.4461944444445	1611.3311873015873
swedish	00488	male	604.66918	1350.9713377777778
swedish	00491	male	507.5466916666667	1363.4610212121213
swedish	00494	male	432.5759824726135	1431.7229123630673
swedish	00500	male	403.04445396825395	1421.3076544973544
swedish	00502	male	472.661368707483	1273.0588979591837
swedish	00503	male	496.46512183908044	1462.3836011494252
swedish	00504	male	515.7784618181818	1437.5883027272728
swedish	00508	other	494.0896153508772	1588.1989166666667
swedish	00510	female	498.47758936170214	1374.6533021276596
swedish	00513	male	538.5318623737373	1376.5478164141414
swedish	00515	male	447.9730766464269	1428.7208995329286
swedish	00518	male	504.82522752430816	1379.4834921715283
swedish	00520	male	573.9374770042194	1373.0970071729957
swedish	00522	male	569.5323661904762	1576.886038095238
swedish	00524	male	451.3905487878788	1371.356933030303
swedish	00529	female	560.9650977777777	1841.5395155555555
swedish	00544	male	502.8503845238095	1404.9915535714285
swedish	00548	male	430.8286864111498	1494.194599767712
swedish	00549	male	507.27777595628413	1473.9129340619309
swedish	00556	other	554.6528937198068	1645.585174879227
swedish	00557	male	490.5006610964333	1590.8425095332452
swedish	00559	male	565.834948676171	1320.425846911066
swedish	00560	other	569.7077666666667	1843.52647
swedish	00561	female	529.5329702185792	1568.737913114754
swedish	00564	male	459.4940166451613	1401.7086990107528
swedish	00567	male	461.71817575757575	1285.4338363636364
swedish	00569	male	484.0220780873753	1355.207983568398
swedish	00570	male	475.98212384615385	1423.8784043589744
swedish	00571	female	536.4928120545073	1518.451864832285
swedish	00572	female	531.6247584462511	1705.9550414634145
swedish	00574	male	509.20851607142856	1364.7254333333333
swedish	00575	male	478.53753086419755	1725.182689506173
swedish	00577	male	528.7659883174136	1354.339317340191
swedish	00582	male	506.97321165311655	1288.816498915989
swedish	00584	female	524.2902752442997	1513.5229937386898
swedish	00590	male	488.3919308154829	1427.9228944381812
swedish	00591	male	500.83213333333333	1546.6574229166667
indonesian	00000	male	502.7895639455782	1520.7221965986394
indonesian	00001	male	382.2458349019608	1634.6286203921568
indonesian	00002	male	551.3033868312757	1676.6405238683128
indonesian	00004	other	545.8693917107584	1311.7331837742504
indonesian	00007	male	505.49873859649125	1407.9051164473685
indonesian	00013	female	716.067034057971	1785.3755492753623
indonesian	00016	male	617.0284328431372	1637.2298906862745
indonesian	00017	female	679.5795659809183	1633.146143053071
